,CodeNames,CodeNums,FullNames,Sums
1,,0,Alchornea, 
2,,0,Anacardiaceae, 
3,,0,Artemisia (Africa), 
4,,0,Compositae Tubuliflorae, 
5,,0,Baphia-type, 
6,,0,Blighia-type, 
7,,0,Bridelia, 
8,,0,Cadaba, 
9,,0,Caesalpinioideae, 
10,,0,Canthium, 
11,,0,Capparis, 
12,,0,Caryophyllaceae, 
13,,0,Cassia-type, 
14,,0,Celastraceae/Hippocrateaceae, 
15,,0,Celtis (Africa), 
16,,0,Amaranthaceae/Chenopodiaceae, 
17,,0,Clausena, 
18,,0,Cleome, 
19,,0,Cnestis-type, 
20,,0,Combretaceae/Melastomataceae, 
21,,0,Crudia-type, 
22,,0,Cussonia, 
23,,0,Cyperaceae (Africa), 
24,,0,Diospyros, 
25,,0,Dodonaea viscosa, 
26,,0,Ephedra, 
27,,0,Ericaceae (Africa), 
28,,0,Eugenia/Syzygium, 
29,,0,Euphorbia (Africa), 
30,,0,Papilionoideae, 
31,,0,Harpulia-type, 
32,,0,Heliotropium, 
33,,0,Hymenocardia, 
34,,0,Indeterminata/Varia, 
35,,0,Lannea, 
36,,0,Lophira, 
37,,0,Macaranga-type, 
38,,0,Maerua-type, 
39,,0,Manilkara, 
40,,0,Martretia, 
41,,0,Meliaceae, 
42,,0,Myrica (Africa), 
43,,0,Nauclea/Mitragyna, 
44,,0,Ochna, 
45,,0,Oleaceae (Africa), 
46,,0,Phyllanthus, 
47,,0,Poaceae, 
48,,0,Podocarpus, 
49,,0,Polycarpaea-type, 
50,,0,Protea, 
51,,0,Pterocarpus, 
52,,0,Pycnanthus, 
53,,0,Rhamnaceae (Africa), 
54,,0,Rhizophora, 
55,,0,Rhus-type, 
56,,0,Rhynchosia-type, 
57,,0,Rosaceae (Africa), 
58,,0,Rubiaceae (Africa), 
59,,0,Rutaceae, 
60,,0,Salvadora persica, 
61,,0,Sapindaceae, 
62,,0,Securinega, 
63,,0,Sterculia-type, 
64,,0,Tephrosia, 
65,,0,Tetrorchidium, 
66,,0,Thymelaeaceae (Africa), 
67,,0,Tiliaceae, 
68,,0,Typha angustifolia-type, 
69,,0,Uapaca, 
70,,0,Monolete psilate spores, 
71,,0,Monolete verrucate spores, 
72,,0,Pteris, 
73,,0,Trilete psilate spores, 
74,,0,Trilete verrucate spores, 
75,,0,Fern spores, 
76,Chron1,0,Sample age, 
