,CodeNames,CodeNums,FullNames,Sums
1,,0,Alchornea, 
2,,0,Caesalpinioideae, 
3,,0,Cassia-type, 
4,,0,Celtis (Africa), 
5,,0,Combretaceae/Melastomataceae, 
6,,0,Cyperaceae (Africa), 
7,,0,Euphorbia (Africa), 
8,,0,Nauclea/Mitragyna, 
9,,0,Poaceae, 
10,,0,Podocarpus, 
11,,0,Rhizophora, 
12,,0,Sapotaceae/Meliaceae, 
13,,0,Tetrorchidium, 
14,,0,Uapaca, 
15,,0,Indeterminata/Varia, 
16,,0,Monolete verrucate spores, 
17,,0,Monolete psilate spores, 
18,,0,Trilete verrucate spores, 
19,,0,Trilete psilate spores, 
20,,0,Fern spores, 
21,Chron1,0,Sample age, 
